,p,q,f,out
2939,0.28428428428428426,0.7197197197197197,0.4444444444444444,0.49924433249370276
3807,0.6816816816816816,0.48848848848848847,0.0,0.5828715365239294
8272,0.94994994994995,0.7147147147147147,0.7777777777777778,0.8317380352644836
8265,0.8078078078078078,0.10510510510510511,0.6666666666666666,0.4534005037783375
4261,0.26426426426426425,0.06806806806806807,1.0,0.16120906801007556
2011,0.9459459459459459,0.1971971971971972,0.4444444444444444,0.5692695214105793
3282,0.7497497497497497,0.8608608608608609,0.2222222222222222,0.8045340050377834
8867,0.5765765765765766,0.6686686686686687,0.8888888888888888,0.620654911838791
2418,0.4934934934934935,0.5855855855855856,1.0,0.5370277078085642
4305,0.6246246246246246,0.6816816816816816,0.2222222222222222,0.6513853904282116
3015,0.6916916916916916,0.1001001001001001,0.5555555555555556,0.3924433249370277
1528,0.8498498498498499,0.3123123123123123,0.7777777777777778,0.5788413098236775
2838,0.031031031031031032,0.3973973973973974,0.2222222222222222,0.20957178841309823
7944,0.028028028028028028,0.46346346346346345,1.0,0.24130982367758186
7273,0.4954954954954955,0.5235235235235235,1.0,0.506801007556675
5981,0.6926926926926927,0.93993993993994,0.8888888888888888,0.8156171284634761
8623,0.7387387387387387,0.23623623623623624,0.1111111111111111,0.48463476070528966
5642,0.1781781781781782,0.19519519519519518,0.5555555555555556,0.18186397984886649
2035,0.2072072072072072,0.5825825825825826,0.6666666666666666,0.39143576826196474
6827,0.002002002002002002,0.8128128128128128,0.2222222222222222,0.4040302267002519
9314,0.04604604604604605,0.7137137137137137,0.4444444444444444,0.37632241813602013
4096,0.6276276276276276,0.42342342342342343,0.0,0.5229219143576826
7192,0.03903903903903904,0.8868868868868869,0.8888888888888888,0.45994962216624685
9212,0.3133133133133133,0.5685685685685685,0.6666666666666666,0.43778337531486144
4588,0.2972972972972973,0.7817817817817818,0.3333333333333333,0.5370277078085642
5536,0.2172172172172172,0.3073073073073073,0.1111111111111111,0.2579345088161209
6738,0.0990990990990991,0.13213213213213212,0.3333333333333333,0.11032745591939547
74,0.6486486486486487,0.0,1.0,0.3204030226700252
3975,0.8978978978978979,0.9379379379379379,0.0,0.9178841309823678
5203,0.4974974974974975,0.4844844844844845,0.5555555555555556,0.4881612090680101
7297,0.32432432432432434,0.6616616616616616,0.1111111111111111,0.490176322418136
3580,0.11511511511511512,0.9209209209209209,0.5555555555555556,0.5153652392947103
6600,0.5845845845845846,0.04904904904904905,0.3333333333333333,0.3128463476070529
9934,0.44344344344344344,0.7557557557557557,0.4444444444444444,0.5974811083123426
4297,0.1921921921921922,0.5185185185185185,1.0,0.3516372795969773
2918,0.8168168168168168,0.8768768768768769,0.1111111111111111,0.8463476070528967
4199,0.007007007007007007,0.01901901901901902,1.0,0.007052896725440806
1261,0.9379379379379379,0.25625625625625625,0.6666666666666666,0.5949622166246852
2330,0.960960960960961,0.6346346346346347,0.8888888888888888,0.7969773299748111
2411,0.1041041041041041,0.997997997997998,0.3333333333333333,0.5486146095717884
2829,0.2752752752752753,0.934934934934935,0.3333333333333333,0.603022670025189
339,0.914914914914915,0.12412412412412413,0.2222222222222222,0.5168765743073048
3624,0.031031031031031032,0.7967967967967968,0.1111111111111111,0.4105793450881612
6397,0.9039039039039038,0.8548548548548549,0.0,0.8790931989924433
8069,0.5525525525525525,0.3883883883883884,0.6666666666666666,0.46750629722921916
8700,0.5095095095095095,0.2022022022022022,0.8888888888888888,0.35214105793450884
3342,0.3153153153153153,0.16816816816816818,1.0,0.23727959697732998
5098,0.2902902902902903,0.8688688688688688,0.8888888888888888,0.5773299748110832
3991,0.6356356356356356,0.24624624624624625,0.8888888888888888,0.43778337531486144
5359,0.06706706706706707,0.7477477477477478,0.7777777777777778,0.4040302267002519
8587,0.5855855855855856,0.8908908908908909,1.0,0.7370277078085642
1743,0.04804804804804805,0.26426426426426425,0.2222222222222222,0.15113350125944586
8757,0.9819819819819819,0.3123123123123123,0.5555555555555556,0.6453400503778337
4284,0.28128128128128127,0.6666666666666666,0.5555555555555556,0.47103274559193953
7667,0.7747747747747747,0.8838838838838838,0.1111111111111111,0.8287153652392947
6271,0.9049049049049049,0.5515515515515516,0.1111111111111111,0.7269521410579345
4647,0.943943943943944,0.14114114114114115,0.2222222222222222,0.5400503778337532
1023,0.02902902902902903,0.7257257257257257,0.7777777777777778,0.37380352644836273
9841,0.6276276276276276,0.5515515515515516,1.0,0.5874055415617129
5442,0.7127127127127127,0.34934934934934936,0.8888888888888888,0.528463476070529
6643,0.8168168168168168,0.8158158158158159,0.0,0.8156171284634761
6008,0.7917917917917918,0.8198198198198198,0.4444444444444444,0.8050377833753148
2566,0.1831831831831832,0.24024024024024024,0.2222222222222222,0.2070528967254408
3156,0.4944944944944945,0.8578578578578578,0.1111111111111111,0.6745591939546599
9074,0.31431431431431434,0.978978978978979,0.5555555555555556,0.6448362720403022
4883,0.8008008008008008,0.11011011011011011,0.3333333333333333,0.45239294710327455
6130,0.8028028028028028,0.6306306306306306,0.2222222222222222,0.7153652392947103
1567,0.012012012012012012,0.3733733733733734,0.7777777777777778,0.18790931989924434
1749,0.5555555555555556,0.5575575575575575,0.6666666666666666,0.5541561712846348
2092,0.16516516516516516,0.43843843843843844,0.4444444444444444,0.2977329974811083
826,0.9079079079079079,0.08308308308308308,0.5555555555555556,0.4926952141057935
8066,0.4544544544544545,0.09109109109109109,0.4444444444444444,0.2685138539042821
4119,0.4194194194194194,0.7177177177177178,0.8888888888888888,0.5662468513853904
4005,0.6766766766766766,0.8808808808808809,1.0,0.7778337531486146
1544,0.05405405405405406,0.37737737737737737,1.0,0.2110831234256927
6346,0.3663663663663664,0.48848848848848847,0.5555555555555556,0.4241813602015113
1446,0.0960960960960961,0.2122122122122122,0.2222222222222222,0.1491183879093199
4903,0.7417417417417418,0.19119119119119118,0.2222222222222222,0.4634760705289673
8597,0.44644644644644643,0.6086086086086087,0.6666666666666666,0.5249370277078086
7511,0.4824824824824825,0.7427427427427428,0.0,0.6105793450881613
9194,0.8698698698698699,0.24324324324324326,0.5555555555555556,0.5541561712846348
2821,0.5535535535535535,0.11511511511511512,1.0,0.3304785894206549
403,0.02702702702702703,0.6696696696696697,0.6666666666666666,0.34458438287153653
5848,0.13513513513513514,0.6466466466466466,0.0,0.38740554156171286
9813,0.9329329329329329,0.5165165165165165,0.3333333333333333,0.7234256926952141
9232,0.6966966966966966,0.8968968968968969,0.0,0.7959697732997482
5259,0.9269269269269269,0.44244244244244246,1.0,0.6831234256926952
92,0.24424424424424424,0.7417417417417418,0.7777777777777778,0.490176322418136
8307,0.3263263263263263,0.6566566566566566,1.0,0.48866498740554154
5574,0.5485485485485485,0.6686686686686687,0.8888888888888888,0.6065491183879094
9483,0.04804804804804805,0.4594594594594595,0.5555555555555556,0.24937027707808565
4031,0.6486486486486487,0.4934934934934935,0.5555555555555556,0.5687657430730478
9103,0.8768768768768769,0.02902902902902903,1.0,0.44987405541561715
2747,0.970970970970971,0.5045045045045045,0.2222222222222222,0.7365239294710327
5569,0.9059059059059059,0.6436436436436437,0.2222222222222222,0.7738035264483627
2528,0.17617617617617617,0.3973973973973974,1.0,0.2826196473551637
6650,0.13413413413413414,0.9109109109109109,0.7777777777777778,0.5198992443324937
9670,0.2552552552552553,0.3983983983983984,0.3333333333333333,0.32292191435768264
9264,0.3663663663663664,0.7757757757757757,0.1111111111111111,0.5687657430730478
7489,0.2962962962962963,0.7557557557557557,0.4444444444444444,0.5234256926952141
9905,0.97997997997998,0.19519519519519518,0.1111111111111111,0.5853904282115869
2987,0.34234234234234234,0.3833833833833834,0.0,0.35919395465994963
9325,0.8268268268268268,0.021021021021021023,1.0,0.42065491183879095
1531,0.17517517517517517,0.6186186186186187,0.7777777777777778,0.3934508816120907
7290,0.12612612612612611,0.33233233233233234,0.3333333333333333,0.22468513853904282
1263,0.44844844844844844,0.035035035035035036,0.2222222222222222,0.23727959697732998
3803,0.6906906906906907,0.22622622622622623,0.5555555555555556,0.45541561712846346
3552,0.42842842842842843,0.5825825825825826,0.4444444444444444,0.5027707808564231
6082,0.15115115115115116,0.24624624624624625,0.1111111111111111,0.19395465994962216
1466,0.13813813813813813,0.27127127127127126,0.6666666666666666,0.2
9941,0.16316316316316315,0.5965965965965966,0.6666666666666666,0.37632241813602013
4731,0.6056056056056056,0.3063063063063063,0.5555555555555556,0.45289672544080606
1721,0.5325325325325325,0.26626626626626626,0.6666666666666666,0.3959697732997481
5289,0.19519519519519518,0.9259259259259259,0.1111111111111111,0.5581863979848867
6074,0.3263263263263263,0.8578578578578578,0.3333333333333333,0.5899244332493703
8414,0.9579579579579579,0.2122122122122122,0.1111111111111111,0.5828715365239294
8094,0.6516516516516516,0.9719719719719719,0.4444444444444444,0.8110831234256927
8952,0.7477477477477478,0.34234234234234234,0.2222222222222222,0.5425692695214106
6640,0.6706706706706707,0.3163163163163163,1.0,0.4906801007556675
7517,0.8698698698698699,0.5735735735735735,0.4444444444444444,0.7204030226700252
4367,0.0,0.4264264264264264,0.0,0.20856423173803526
4995,0.6596596596596597,0.16316316316316315,0.6666666666666666,0.4080604534005038
570,0.6946946946946947,0.9409409409409409,0.0,0.8171284634760705
1744,0.3793793793793794,0.7417417417417418,0.8888888888888888,0.5581863979848867
277,0.47647647647647645,0.9629629629629629,0.2222222222222222,0.7183879093198993
9982,0.5305305305305306,0.37537537537537535,0.5555555555555556,0.44987405541561715
9388,0.9009009009009009,0.914914914914915,0.2222222222222222,0.9078085642317381
8279,0.042042042042042045,0.5185185185185185,0.1111111111111111,0.2760705289672544
4133,0.4744744744744745,0.3213213213213213,0.6666666666666666,0.39445843828715366
1989,0.9309309309309309,0.9569569569569569,0.2222222222222222,0.944080604534005
8174,0.7587587587587588,0.06106106106106106,0.8888888888888888,0.4065491183879093
5955,0.44344344344344344,0.45045045045045046,0.8888888888888888,0.44382871536523927
5938,0.7177177177177178,0.8648648648648649,0.1111111111111111,0.7904282115869018
2981,0.09509509509509509,0.995995995995996,0.3333333333333333,0.5430730478589421
1863,0.07707707707707707,0.12612612612612611,0.2222222222222222,0.09622166246851385
6510,0.22122122122122123,0.20520520520520522,0.2222222222222222,0.20856423173803526
3509,0.08408408408408409,0.7027027027027027,0.7777777777777778,0.38992443324937026
6175,0.9309309309309309,0.6766766766766766,0.7777777777777778,0.8030226700251889
7362,0.996996996996997,0.6656656656656657,0.3333333333333333,0.8307304785894206
5874,0.05205205205205205,0.2922922922922923,1.0,0.1672544080604534
8570,0.6066066066066066,0.5895895895895896,0.5555555555555556,0.5959697732997481
4323,0.8958958958958959,0.6856856856856857,0.8888888888888888,0.7899244332493702
9812,0.5195195195195195,0.6376376376376376,0.5555555555555556,0.5763224181360201
5665,0.7677677677677678,0.14714714714714713,1.0,0.4544080604534005
2012,0.9719719719719719,0.7217217217217218,0.3333333333333333,0.8463476070528967
6631,0.4214214214214214,0.5955955955955956,0.7777777777777778,0.5057934508816121
1227,0.7107107107107107,0.13113113113113112,0.7777777777777778,0.41763224181360203
8941,0.7607607607607607,0.8308308308308309,0.1111111111111111,0.7949622166246851
5721,0.34534534534534533,0.8948948948948949,0.4444444444444444,0.6181360201511334
4614,0.14914914914914915,0.43343343343343343,0.4444444444444444,0.2871536523929471
1869,0.38538538538538536,0.8418418418418419,0.5555555555555556,0.6115869017632242
1449,0.5455455455455456,0.34234234234234234,0.5555555555555556,0.44080604534005036
9464,0.6596596596596597,0.3283283283283283,0.6666666666666666,0.491183879093199
348,0.14914914914914915,0.003003003003003003,0.3333333333333333,0.07052896725440806
156,0.4214214214214214,0.8918918918918919,0.4444444444444444,0.654911838790932
2165,0.6926926926926927,0.4914914914914915,0.0,0.5899244332493703
4740,0.12312312312312312,0.08308308308308308,0.3333333333333333,0.09773299748110831
5104,0.3053053053053053,0.47047047047047047,1.0,0.38438287153652395
5741,0.928928928928929,0.4344344344344344,0.4444444444444444,0.6801007556675063
7539,0.4344344344344344,0.38038038038038036,0.8888888888888888,0.4040302267002519
1765,0.24224224224224225,0.2872872872872873,0.2222222222222222,0.26045340050377835
9392,0.6436436436436437,0.25125125125125125,0.7777777777777778,0.4443324937027708
4705,0.15815815815815815,0.8078078078078078,0.3333333333333333,0.4801007556675063
8172,0.01901901901901902,0.950950950950951,0.5555555555555556,0.48211586901763226
9327,0.4774774774774775,0.028028028028028028,0.3333333333333333,0.24836272040302268
9583,0.8158158158158159,0.42342342342342343,0.8888888888888888,0.617632241813602
7804,0.7787787787787788,0.29429429429429427,0.4444444444444444,0.5340050377833753
6427,0.5775775775775776,0.8978978978978979,0.8888888888888888,0.7365239294710327
7653,0.8118118118118118,0.92992992992993,0.7777777777777778,0.8705289672544081
3615,0.12312312312312312,0.9039039039039038,0.0,0.510831234256927
6555,0.6186186186186187,0.8728728728728729,0.2222222222222222,0.7445843828715365
784,0.7217217217217218,0.5625625625625625,0.5555555555555556,0.6403022670025189
4358,0.5475475475475475,0.013013013013013013,0.8888888888888888,0.2760705289672544
5530,0.32732732732732733,0.5115115115115115,0.1111111111111111,0.41612090680100755
2885,0.9429429429429429,0.6266266266266266,0.0,0.7838790931989924
7191,0.8958958958958959,0.36036036036036034,0.8888888888888888,0.6261964735516373
3529,0.15715715715715717,0.018018018018018018,0.6666666666666666,0.08211586901763224
757,0.13213213213213212,0.05205205205205205,0.3333333333333333,0.08664987405541562
4060,0.9379379379379379,0.012012012012012012,0.6666666666666666,0.4720403022670025
4888,0.6206206206206206,0.9619619619619619,0.1111111111111111,0.7904282115869018
7006,0.7827827827827828,0.3923923923923924,0.7777777777777778,0.5853904282115869
8758,0.44844844844844844,0.5605605605605606,0.0,0.5017632241813602
9274,0.6006006006006006,0.043043043043043044,0.8888888888888888,0.3178841309823678
1856,0.31931931931931934,0.29429429429429427,0.7777777777777778,0.30277078085642317
3243,0.2552552552552553,0.06006006006006006,0.6666666666666666,0.1526448362720403
9186,0.23323323323323322,0.7187187187187187,0.7777777777777778,0.47304785894206547
3712,0.4994994994994995,0.985985985985986,0.2222222222222222,0.7415617128463476
3747,0.8108108108108109,0.6346346346346347,0.3333333333333333,0.7214105793450881
2941,0.6066066066066066,0.4174174174174174,1.0,0.5093198992443325
2946,0.3053053053053053,0.7647647647647647,0.2222222222222222,0.5324937027707809
1892,0.8678678678678678,0.32732732732732733,0.3333333333333333,0.5954659949622166
2803,0.31931931931931934,0.4944944944944945,0.5555555555555556,0.4035264483627204
6799,0.6846846846846847,0.29429429429429427,0.6666666666666666,0.4866498740554156
8576,0.012012012012012012,0.9719719719719719,0.1111111111111111,0.48916876574307305
3163,0.43243243243243246,0.34734734734734735,0.2222222222222222,0.3863979848866499
8438,0.4904904904904905,0.3893893893893894,0.0,0.4367758186397985
4881,0.5095095095095095,0.3163163163163163,0.2222222222222222,0.4095717884130982
5361,0.13713713713713713,0.7747747747747747,0.0,0.45289672544080606
6834,0.15415415415415415,0.1991991991991992,0.0,0.17178841309823678
9582,0.12012012012012012,0.6936936936936937,0.5555555555555556,0.4035264483627204
2159,0.8538538538538538,0.8288288288288288,0.3333333333333333,0.8408060453400503
5012,0.02702702702702703,0.013013013013013013,0.7777777777777778,0.014105793450881612
7567,0.09309309309309309,0.06806806806806807,0.6666666666666666,0.07506297229219143
8596,0.33133133133133136,0.95995995995996,1.0,0.6438287153652393
9627,0.5655655655655656,0.8678678678678678,0.0,0.7153652392947103
8043,0.3843843843843844,0.13813813813813813,0.3333333333333333,0.25692695214105793
4684,0.2682682682682683,0.6866866866866866,0.7777777777777778,0.47455919395465995
9626,0.8988988988988988,0.12812812812812813,0.1111111111111111,0.510831234256927
3783,0.9209209209209209,0.2912912912912913,0.0,0.6040302267002519
2512,0.6276276276276276,0.44544544544544545,1.0,0.5340050377833753
2403,0.7637637637637638,0.6416416416416416,1.0,0.7012594458438287
8188,0.02002002002002002,0.08808808808808809,0.3333333333333333,0.04836272040302267
2453,0.13813813813813813,0.08008008008008008,0.5555555555555556,0.10377833753148615
4450,0.36936936936936937,0.01701701701701702,0.0,0.18841309823677582
3820,0.5065065065065065,0.9419419419419419,0.7777777777777778,0.7229219143576826
6516,0.07307307307307308,0.45845845845845845,1.0,0.2614609571788413
2937,0.9579579579579579,0.955955955955956,0.5555555555555556,0.9571788413098237
2980,0.5275275275275275,0.2772772772772773,0.2222222222222222,0.39899244332493705
7428,0.006006006006006006,0.03803803803803804,0.1111111111111111,0.016120906801007556
2496,0.03803803803803804,0.5935935935935935,0.5555555555555556,0.3118387909319899
2662,0.9259259259259259,0.42242242242242245,0.3333333333333333,0.672544080604534
5675,0.3073073073073073,0.3963963963963964,0.3333333333333333,0.3481108312342569
5035,0.5675675675675675,0.8148148148148148,0.8888888888888888,0.6896725440806045
8202,0.025025025025025027,0.9169169169169169,0.4444444444444444,0.4680100755667506
7969,0.16416416416416416,0.5235235235235235,0.1111111111111111,0.34005037783375314
6042,0.5135135135135135,0.09009009009009009,0.2222222222222222,0.2977329974811083
4146,0.3133133133133133,0.9309309309309309,0.0,0.6201511335012595
