,p,q,f,out
98,0.08108108108108109,0.23023023023023023,0.1111111111111111,0.15458207452165157
99,0.3103103103103103,0.6476476476476476,0.8888888888888888,0.4798590130916415
100,0.025025025025025027,0.3913913913913914,0.6666666666666666,0.20745216515609266
101,0.26126126126126126,0.938938938938939,1.0,0.6017119838872105
102,0.7127127127127127,0.0920920920920921,0.6666666666666666,0.4028197381671702
103,0.43543543543543545,0.11211211211211211,0.8888888888888888,0.27341389728096677
104,0.45545545545545546,0.12112112112112113,0.6666666666666666,0.2880161127895267
105,0.4174174174174174,0.23423423423423423,0.5555555555555556,0.3257804632426989
106,0.5405405405405406,0.04704704704704705,0.2222222222222222,0.2935548841893253
107,0.8868868868868869,0.8018018018018018,0.1111111111111111,0.8474320241691843
108,0.10510510510510511,0.6876876876876877,1.0,0.39677744209466265
109,0.6916916916916916,0.5895895895895896,0.1111111111111111,0.6424974823766365
110,0.32432432432432434,0.36936936936936937,0.0,0.3469284994964753
111,0.5475475475475475,0.6106106106106106,0.3333333333333333,0.580563947633434
112,0.8288288288288288,0.4964964964964965,0.8888888888888888,0.6646525679758308
113,0.968968968968969,0.6236236236236237,0.8888888888888888,0.7990936555891238
114,0.23123123123123124,0.8948948948948949,0.2222222222222222,0.5644511581067473
115,0.6256256256256256,0.5465465465465466,0.3333333333333333,0.5876132930513596
116,0.07407407407407407,0.970970970970971,0.2222222222222222,0.5236656596173213
117,0.1871871871871872,0.34434434434434436,0.8888888888888888,0.26535750251762336
118,0.28428428428428426,0.8548548548548549,0.4444444444444444,0.5709969788519638
119,0.006006006006006006,0.5515515515515516,0.1111111111111111,0.27844914400805637
120,0.3033033033033033,0.7437437437437437,1.0,0.5246727089627392
121,0.4854854854854855,0.08508508508508508,0.1111111111111111,0.2849949647532729
122,0.7567567567567568,0.24624624624624625,0.3333333333333333,0.5025176233635448
123,0.6936936936936937,0.7927927927927928,0.6666666666666666,0.7457200402819738
124,0.8568568568568569,0.4914914914914915,1.0,0.676233635448137
125,0.7397397397397397,0.5025025025025025,0.8888888888888888,0.622860020140987
126,0.03303303303303303,0.37037037037037035,0.0,0.20090634441087613
127,0.8338338338338338,0.4914914914914915,0.8888888888888888,0.6646525679758308
128,0.14414414414414414,0.6586586586586587,0.0,0.40181268882175225
129,0.5845845845845846,0.7807807807807807,0.2222222222222222,0.6847935548841894
130,0.43343343343343343,0.5095095095095095,0.2222222222222222,0.47230614300100704
131,0.2922922922922923,0.1891891891891892,0.6666666666666666,0.24018126888217523
132,0.2822822822822823,0.007007007007007007,0.1111111111111111,0.14350453172205438
133,0.35935935935935936,0.5245245245245245,0.6666666666666666,0.4425981873111782
134,0.04604604604604605,0.35135135135135137,0.1111111111111111,0.19788519637462235
135,0.34034034034034033,0.918918918918919,0.3333333333333333,0.6314199395770392
136,0.037037037037037035,0.48148148148148145,0.4444444444444444,0.2588116817724068
137,0.10810810810810811,0.4264264264264264,0.6666666666666666,0.26686807653575023
138,0.48348348348348347,0.14214214214214213,0.8888888888888888,0.31268882175226587
139,0.7827827827827828,0.4544544544544545,0.7777777777777778,0.6203423967774421
140,0.8948948948948949,0.8788788788788788,0.2222222222222222,0.8902316213494461
141,0.4144144144144144,0.9619619619619619,0.6666666666666666,0.6903323262839879
142,0.43843843843843844,0.16216216216216217,0.8888888888888888,0.3001007049345418
143,0.28928928928928926,0.03303303303303303,0.3333333333333333,0.16012084592145015
144,0.3283283283283283,0.9429429429429429,0.7777777777777778,0.6374622356495468
145,0.5635635635635635,0.4174174174174174,0.7777777777777778,0.4914400805639476
146,0.9429429429429429,0.4694694694694695,0.2222222222222222,0.7084592145015106
147,0.3993993993993994,0.48348348348348347,0.8888888888888888,0.4420946626384693
148,0.8028028028028028,0.3113113113113113,0.0,0.5584088620342397
149,0.1781781781781782,0.01001001001001001,0.8888888888888888,0.09264853977844914
150,0.948948948948949,0.3533533533533533,0.5555555555555556,0.6530715005035247
151,0.33933933933933935,0.7717717717717718,0.7777777777777778,0.5568982880161127
152,0.5485485485485485,0.18118118118118118,0.5555555555555556,0.365055387713998
153,0.8868868868868869,0.17017017017017017,0.1111111111111111,0.5297079556898288
154,0.14914914914914915,0.48848848848848847,0.0,0.3187311178247734
155,0.9019019019019019,0.7767767767767768,0.3333333333333333,0.8423967774420946
156,0.7307307307307307,0.4574574574574575,0.5555555555555556,0.595669687814703
157,0.48348348348348347,0.92992992992993,0.8888888888888888,0.7089627391742196
158,0.16416416416416416,0.13913913913913914,0.7777777777777778,0.15055387713997986
159,0.8958958958958959,0.4214214214214214,0.1111111111111111,0.6606243705941591
160,0.8158158158158159,0.1041041041041041,1.0,0.4607250755287009
161,0.3613613613613614,0.3003003003003003,0.6666666666666666,0.33081570996978854
162,0.38538538538538536,0.4244244244244244,1.0,0.405337361530715
163,0.3993993993993994,0.995995995995996,0.6666666666666666,0.6998992950654582
164,0.6536536536536537,0.5715715715715716,0.8888888888888888,0.6143001007049346
165,0.94994994994995,0.6066066066066066,0.5555555555555556,0.7809667673716012
166,0.8398398398398398,0.32932932932932935,0.3333333333333333,0.5861027190332326
167,0.13813813813813813,0.2602602602602603,0.6666666666666666,0.19838872104733132
168,0.6776776776776777,0.05005005005005005,0.5555555555555556,0.3640483383685801
169,0.943943943943944,0.5615615615615616,0.7777777777777778,0.7552870090634441
170,0.908908908908909,0.3763763763763764,0.0,0.6445115810674723
171,0.6986986986986987,0.4214214214214214,0.6666666666666666,0.5614300100704934
172,0.45345345345345345,0.5165165165165165,0.3333333333333333,0.48590130916414903
173,0.4954954954954955,0.37237237237237236,0.4444444444444444,0.43454179254783487
174,0.04704704704704705,0.973973973973974,0.1111111111111111,0.5115810674723061
175,0.05005005005005005,0.4394394394394394,0.7777777777777778,0.24420946626384693
176,0.2732732732732733,0.36936936936936937,0.8888888888888888,0.32124874118831825
177,0.38038038038038036,0.018018018018018018,0.8888888888888888,0.19838872104733132
178,0.14214214214214213,0.21921921921921922,0.6666666666666666,0.1797583081570997
179,0.6136136136136137,0.24724724724724725,0.8888888888888888,0.4310171198388721
180,0.07307307307307308,0.35535535535535534,0.5555555555555556,0.2134944612286002
181,0.36736736736736736,0.7297297297297297,0.0,0.5498489425981873
182,0.026026026026026026,0.17317317317317318,0.8888888888888888,0.09818731117824774
183,0.7997997997997998,0.4924924924924925,1.0,0.648036253776435
184,0.21621621621621623,0.7777777777777778,0.3333333333333333,0.49798590130916415
185,0.7637637637637638,0.23523523523523523,0.8888888888888888,0.500503524672709
186,0.7887887887887888,0.9379379379379379,0.1111111111111111,0.8665659617321249
187,0.9379379379379379,0.6716716716716716,0.1111111111111111,0.8076535750251762
188,0.2962962962962963,0.7337337337337337,0.4444444444444444,0.5161127895266868
189,0.8978978978978979,0.0,0.8888888888888888,0.44964753272910374
190,0.953953953953954,0.5545545545545546,0.2222222222222222,0.756797583081571
191,0.6806806806806807,0.4984984984984985,0.7777777777777778,0.5911379657603223
192,0.2932932932932933,0.5965965965965966,0.6666666666666666,0.44561933534743203
193,0.6846846846846847,0.4344344344344344,0.1111111111111111,0.5609264853977844
194,0.7937937937937938,0.22522522522522523,0.0,0.5105740181268882
195,0.27427427427427425,0.8638638638638638,1.0,0.5704934541792548
196,0.8248248248248248,0.47847847847847846,1.0,0.6535750251762337
197,0.5015015015015015,0.987987987987988,0.3333333333333333,0.7472306143001007
198,0.4954954954954955,0.964964964964965,1.0,0.7326283987915407
199,0.28428428428428426,0.07707707707707707,0.1111111111111111,0.1797583081570997
200,0.0,0.7237237237237237,0.5555555555555556,0.36203423967774423
201,0.7527527527527528,0.953953953953954,0.7777777777777778,0.8564954682779456
202,0.988988988988989,0.7807807807807807,0.8888888888888888,0.8882175226586103
203,0.6266266266266266,0.2802802802802803,0.2222222222222222,0.45417925478348437
204,0.28928928928928926,0.7227227227227228,0.4444444444444444,0.5070493454179255
205,0.2552552552552553,0.6306306306306306,0.6666666666666666,0.4436052366565962
206,0.4064064064064064,0.07907907907907907,0.5555555555555556,0.24219536757301108
207,0.24424424424424424,0.014014014014014014,1.0,0.12789526686807653
208,0.6396396396396397,0.9209209209209209,0.2222222222222222,0.7829808660624371
209,0.2772772772772773,0.7567567567567568,0.3333333333333333,0.5181268882175226
210,0.5575575575575575,0.7707707707707707,0.5555555555555556,0.6661631419939577
211,0.8268268268268268,0.6456456456456456,1.0,0.7386706948640483
212,0.07607607607607608,0.27427427427427425,0.1111111111111111,0.17421953675730112
213,0.6446446446446447,0.6066066066066066,1.0,0.6273917421953675
214,0.6376376376376376,0.9369369369369369,0.7777777777777778,0.7900302114803626
215,0.8728728728728729,0.1921921921921922,0.2222222222222222,0.5337361530715005
216,0.22722722722722724,0.6226226226226226,0.6666666666666666,0.4254783484390735
217,0.964964964964965,0.1061061061061061,0.0,0.5367573011077543
218,0.0990990990990991,0.8918918918918919,0.3333333333333333,0.49647532729103727
219,0.7607607607607607,0.7567567567567568,0.0,0.7613293051359517
220,1.0,0.32732732732732733,0.2222222222222222,0.6656596173212488
221,0.16016016016016016,0.8808808808808809,0.6666666666666666,0.5216515609264853
222,0.2702702702702703,0.07007007007007007,0.4444444444444444,0.1691842900302115
223,0.5515515515515516,0.8688688688688688,0.1111111111111111,0.7124874118831823
224,0.14814814814814814,0.2832832832832833,0.3333333333333333,0.2150050352467271
225,0.9359359359359359,0.018018018018018018,0.0,0.4778449144008056
226,0.6736736736736737,0.03203203203203203,0.8888888888888888,0.35297079556898286
227,0.6856856856856857,0.7317317317317318,0.1111111111111111,0.7109768378650554
228,0.6106106106106106,0.8788788788788788,0.8888888888888888,0.7472306143001007
229,0.14814814814814814,0.1061061061061061,0.8888888888888888,0.12588116817724068
230,0.33133133133133136,0.17617617617617617,0.3333333333333333,0.25327291037260824
231,0.8088088088088088,0.4394394394394394,0.6666666666666666,0.6258811681772407
232,0.018018018018018018,0.9819819819819819,1.0,0.501007049345418
233,0.7127127127127127,0.998998998998999,0.6666666666666666,0.8590130916414904
234,0.36736736736736736,0.7037037037037037,0.5555555555555556,0.5367573011077543
235,0.05005005005005005,0.09109109109109109,0.7777777777777778,0.0689828801611279
236,0.9269269269269269,0.8668668668668669,0.3333333333333333,0.9003021148036254
237,0.6096096096096096,0.022022022022022022,0.5555555555555556,0.3157099697885196
238,0.7687687687687688,0.6516516516516516,0.8888888888888888,0.7124874118831823
239,0.6266266266266266,0.4984984984984985,0.5555555555555556,0.5639476334340383
240,0.6636636636636637,0.06906906906906907,1.0,0.36656596173212486
241,0.5075075075075075,0.6426426426426426,0.6666666666666666,0.5765357502517623
242,0.2072072072072072,0.5585585585585585,0.6666666666666666,0.38318227593152066
243,0.14214214214214213,0.7087087087087087,0.7777777777777778,0.4259818731117825
244,0.28128128128128127,0.7667667667667668,0.6666666666666666,0.5251762336354482
245,0.44244244244244246,0.7557557557557557,0.6666666666666666,0.6007049345417925
246,0.7067067067067067,0.8018018018018018,1.0,0.756797583081571
247,0.7697697697697697,0.23723723723723725,0.4444444444444444,0.5045317220543807
248,0.2872872872872873,0.7607607607607607,0.0,0.5251762336354482
249,0.7677677677677678,0.41541541541541543,0.0,0.5931520644511581
250,0.5355355355355356,0.1781781781781782,0.3333333333333333,0.35699899295065457
251,0.8458458458458459,0.7607607607607607,0.8888888888888888,0.8061430010070494
252,0.7467467467467468,0.8588588588588588,0.6666666666666666,0.8056394763343404
253,0.12812812812812813,0.7507507507507507,0.7777777777777778,0.44008056394763345
254,0.5835835835835835,0.5735735735735735,0.7777777777777778,0.5800604229607251
255,0.6456456456456456,0.8288288288288288,0.5555555555555556,0.7396777442094663
256,0.47647647647647645,0.09309309309309309,0.2222222222222222,0.28449144008056393
257,0.11411411411411411,0.8848848848848849,0.5555555555555556,0.500503524672709
258,0.1971971971971972,0.1011011011011011,0.4444444444444444,0.14803625377643503
259,0.8778778778778779,0.0960960960960961,0.5555555555555556,0.4879154078549849
260,0.31431431431431434,0.16716716716716717,0.3333333333333333,0.24018126888217523
261,0.07407407407407407,0.14314314314314314,0.7777777777777778,0.10725075528700906
262,0.96996996996997,0.9519519519519519,0.4444444444444444,0.9647532729103726
263,0.3933933933933934,0.7127127127127127,1.0,0.554380664652568
264,0.6636636636636637,0.43043043043043044,0.4444444444444444,0.5483383685800605
265,0.6506506506506506,0.13613613613613615,0.8888888888888888,0.39375629405840884
266,0.7307307307307307,0.16416416416416416,0.0,0.44813695871097686
267,0.9479479479479479,0.9679679679679679,0.2222222222222222,0.9617321248741189
268,0.27427427427427425,0.8568568568568569,1.0,0.5669687814702921
269,0.7197197197197197,0.10810810810810811,0.1111111111111111,0.41440080563947634
270,0.22322322322322322,0.5665665665665666,0.2222222222222222,0.39526686807653577
271,0.34534534534534533,0.5915915915915916,0.6666666666666666,0.4692849949647533
272,0.923923923923924,0.06306306306306306,0.2222222222222222,0.4944612286002014
273,0.9629629629629629,0.43843843843843844,0.5555555555555556,0.702920443101712
274,0.18118118118118118,0.2972972972972973,0.8888888888888888,0.23867069486404835
275,0.5435435435435435,0.965965965965966,0.6666666666666666,0.75730110775428
276,0.42542542542542544,0.18218218218218218,0.7777777777777778,0.30362537764350456
277,0.7987987987987988,0.5675675675675675,0.4444444444444444,0.6852970795568983
278,0.8898898898898899,0.4114114114114114,0.3333333333333333,0.6525679758308157
279,0.6586586586586587,0.8538538538538538,0.7777777777777778,0.7588116817724069
280,0.43743743743743746,0.2862862862862863,0.4444444444444444,0.36203423967774423
281,0.6046046046046046,0.7047047047047047,0.2222222222222222,0.6565961732124874
282,0.14414414414414414,0.5065065065065065,0.4444444444444444,0.3252769385699899
283,0.2882882882882883,0.5405405405405406,0.8888888888888888,0.4149043303121853
284,0.23323323323323322,0.9619619619619619,0.1111111111111111,0.5991943605236657
285,0.6236236236236237,0.933933933933934,0.1111111111111111,0.7814702920443102
286,0.8718718718718719,0.5575575575575575,1.0,0.7170191339375629
287,0.8258258258258259,0.8028028028028028,0.3333333333333333,0.8172205438066465
288,0.6246246246246246,0.5015015015015015,0.6666666666666666,0.5644511581067473
289,0.8558558558558559,0.24624624624624625,0.7777777777777778,0.5523665659617322
290,0.1831831831831832,0.7277277277277278,0.4444444444444444,0.4561933534743202
291,0.044044044044044044,0.6296296296296297,0.5555555555555556,0.3368580060422961
292,0.7587587587587588,0.3923923923923924,0.6666666666666666,0.5770392749244713
293,0.21121121121121122,0.3913913913913914,0.3333333333333333,0.3011077542799597
294,0.6566566566566566,0.7657657657657657,0.6666666666666666,0.7134944612286002
295,0.7987987987987988,0.2872872872872873,0.8888888888888888,0.5443101711983888
296,0.46146146146146144,0.15215215215215216,0.2222222222222222,0.3066465256797583
297,0.015015015015015015,0.2772772772772773,0.3333333333333333,0.14501510574018128
298,0.022022022022022022,0.4624624624624625,0.8888888888888888,0.24169184290030213
299,0.8808808808808809,0.0920920920920921,0.6666666666666666,0.4874118831822759
300,0.6706706706706707,0.5115115115115115,0.1111111111111111,0.5926485397784491
301,0.07007007007007007,0.8508508508508509,0.2222222222222222,0.4612286002014099
302,0.6476476476476476,0.6206206206206206,0.8888888888888888,0.6359516616314199
303,0.17017017017017017,0.44544544544544545,0.2222222222222222,0.3076535750251762
304,0.24724724724724725,0.34734734734734735,0.4444444444444444,0.297079556898288
305,0.23523523523523523,0.5835835835835835,0.2222222222222222,0.40986908358509566
306,0.003003003003003003,0.19519519519519518,0.8888888888888888,0.09768378650553877
307,0.12012012012012012,0.8908908908908909,0.6666666666666666,0.5065458207452165
308,0.7617617617617618,0.5595595595595596,0.1111111111111111,0.6626384692849949
309,0.062062062062062065,0.17217217217217218,0.2222222222222222,0.11581067472306143
310,0.9309309309309309,0.5615615615615616,0.8888888888888888,0.7487411883182276
311,0.34734734734734735,0.31431431431431434,0.4444444444444444,0.33081570996978854
312,0.1941941941941942,0.8718718718718719,0.6666666666666666,0.5342396777442094
313,0.8988988988988988,0.5815815815815816,0.6666666666666666,0.74269889224572
314,0.35935935935935936,0.25825825825825827,0.4444444444444444,0.30866062437059416
315,0.8408408408408409,0.6616616616616616,0.7777777777777778,0.7537764350453172
316,0.24224224224224225,0.908908908908909,0.4444444444444444,0.5770392749244713
317,0.972972972972973,0.9669669669669669,0.3333333333333333,0.973816717019134
318,0.6186186186186187,0.08308308308308308,0.1111111111111111,0.350956696878147
319,0.9519519519519519,0.7067067067067067,0.2222222222222222,0.8323262839879154
320,0.026026026026026026,0.6366366366366366,0.3333333333333333,0.33131923464249746
321,0.21921921921921922,0.7927927927927928,0.2222222222222222,0.5070493454179255
322,0.016016016016016016,0.44844844844844844,0.0,0.23162134944612287
323,0.9159159159159159,0.001001001001001001,0.1111111111111111,0.459214501510574
324,0.08108108108108109,0.3303303303303303,0.7777777777777778,0.20493454179254783
325,0.36936936936936937,0.996996996996997,0.6666666666666666,0.6852970795568983
326,0.6876876876876877,0.96996996996997,0.3333333333333333,0.8318227593152064
327,0.8258258258258259,0.6706706706706707,0.1111111111111111,0.7507552870090635
328,0.928928928928929,0.17217217217217218,0.8888888888888888,0.5518630412890232
329,0.26326326326326327,0.3793793793793794,0.2222222222222222,0.32124874118831825
330,0.977977977977978,0.47847847847847846,0.2222222222222222,0.7306143001007049
331,0.18118118118118118,0.10510510510510511,1.0,0.1419939577039275
332,0.08508508508508508,0.42742742742742745,1.0,0.25579053373615307
333,0.5065065065065065,0.5805805805805806,0.0,0.5448136958710977
334,0.9279279279279279,0.04904904904904905,0.7777777777777778,0.48942598187311176
335,0.8378378378378378,0.2902902902902903,0.4444444444444444,0.5654582074521651
336,0.1891891891891892,0.4794794794794795,0.2222222222222222,0.33434038267875127
337,0.05905905905905906,0.7567567567567568,0.8888888888888888,0.4083585095669688
338,0.16116116116116116,0.5325325325325325,0.6666666666666666,0.3469284994964753
339,0.12012012012012012,0.19119119119119118,0.0,0.15458207452165157
340,0.4744744744744745,0.12612612612612611,0.4444444444444444,0.3001007049345418
341,0.37537537537537535,0.008008008008008008,0.6666666666666666,0.1908358509566969
342,0.9009009009009009,0.9429429429429429,0.4444444444444444,0.9254783484390735
343,0.964964964964965,0.6816816816816816,0.4444444444444444,0.8262839879154078
344,0.35035035035035034,0.7057057057057057,1.0,0.5292044310171199
345,0.6596596596596597,0.5615615615615616,0.0,0.6122860020140987
346,0.5495495495495496,0.2992992992992993,0.1111111111111111,0.42497482376636453
347,0.2832832832832833,0.4894894894894895,0.4444444444444444,0.3867069486404834
348,0.22322322322322322,0.7567567567567568,0.1111111111111111,0.4909365558912387
349,0.8268268268268268,0.46546546546546547,0.1111111111111111,0.648036253776435
350,0.4744744744744745,0.4644644644644645,0.6666666666666666,0.4702920443101712
351,0.8218218218218218,0.9099099099099099,0.1111111111111111,0.8690835850956697
352,0.5735735735735735,0.24924924924924924,0.2222222222222222,0.4118831822759315
353,0.8578578578578578,0.38738738738738737,0.8888888888888888,0.6243705941591138
354,0.7957957957957958,0.4174174174174174,0.7777777777777778,0.608257804632427
355,0.46146146146146144,0.3743743743743744,0.1111111111111111,0.41842900302114805
356,0.7487487487487487,0.5625625625625625,0.4444444444444444,0.6576032225579054
357,0.7137137137137137,0.15615615615615616,0.2222222222222222,0.43554884189325277
358,0.34034034034034033,0.7927927927927928,1.0,0.56797583081571
359,0.3103103103103103,0.05005005005005005,0.1111111111111111,0.17925478348439072
360,0.07807807807807808,0.3183183183183183,0.5555555555555556,0.1973816717019134
361,0.5915915915915916,0.3793793793793794,0.0,0.486404833836858
362,0.11711711711711711,0.8738738738738738,1.0,0.49647532729103727
363,0.4894894894894895,0.6246246246246246,0.4444444444444444,0.5584088620342397
364,0.04704704704704705,0.4444444444444444,0.0,0.24521651560926486
365,0.06406406406406406,0.17117117117117117,0.2222222222222222,0.1163141993957704
366,0.24924924924924924,0.5745745745745746,0.1111111111111111,0.4123867069486405
367,0.7297297297297297,0.5545545545545546,0.6666666666666666,0.6440080563947633
368,0.7437437437437437,0.7917917917917918,1.0,0.770392749244713
369,0.36436436436436437,0.4864864864864865,0.5555555555555556,0.4259818731117825
370,0.8378378378378378,0.8958958958958959,0.0,0.8700906344410876
371,0.19519519519519518,0.908908908908909,0.0,0.55337361530715
372,0.5385385385385385,0.3053053053053053,1.0,0.42245720040281975
373,0.004004004004004004,0.19019019019019018,0.1111111111111111,0.09566968781470292
374,0.8208208208208209,0.016016016016016016,0.4444444444444444,0.418932527693857
375,0.8048048048048048,0.2022022022022022,0.6666666666666666,0.5045317220543807
376,0.6836836836836837,0.8828828828828829,0.6666666666666666,0.7860020140986909
377,0.8858858858858859,0.6296296296296297,0.7777777777777778,0.7603222557905337
378,0.8698698698698699,0.6036036036036037,0.5555555555555556,0.7391742195367573
